,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,region,GDP,Medal Values,BMI
13985,129504,David Weller,M,23.0,188.0,82.0,Jamaica,JAM,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze,Jamaica,2679409453.239025,1,23.20054323223178
13986,129523,Allan Wipper Wells,M,28.0,183.0,86.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,Gold,UK,564947710899.3726,1,25.680074054167036
13987,129523,Allan Wipper Wells,M,28.0,183.0,86.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 200 metres,Silver,UK,564947710899.3726,1,25.680074054167036
13988,129526,"Robert ""Bobby"" Wells",M,23.0,193.0,91.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Super-Heavyweight,Bronze,UK,461487097632.349,1,24.43018604526296
13989,129528,Earle Leonard Wells,M,30.0,185.0,87.0,Pandora,NZL,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold,New Zealand,7274144350.818086,1,25.420014609203797
13990,129536,Kellie Wells,F,30.0,163.0,57.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,Bronze,USA,16155255000000.0,1,21.453573713726524
13991,129538,"Matthew Wayne ""Matt"" Wells",M,22.0,184.0,77.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze,Australia,415446209885.0719,1,22.743383742911153
13992,129538,"Matthew Wayne ""Matt"" Wells",M,26.0,184.0,77.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold,Australia,613329776639.6359,1,22.743383742911153
13993,129538,"Matthew Wayne ""Matt"" Wells",M,30.0,184.0,77.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze,Australia,1055334825425.2462,1,22.743383742911153
13994,129540,"Matthew Ward ""Matt"" Wells",M,28.0,190.0,93.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,Bronze,UK,2890564338235.294,1,25.761772853185597
13995,129545,Rhoshii Shepherd Wells,M,19.0,180.0,75.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Middleweight,Bronze,USA,8100201000000.0,1,23.148148148148145
13996,129549,Wayne Alton Wells,M,25.0,173.0,74.0,United States,USA,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold,USA,1282449000000.0,1,24.725182932941294
13997,129557,Sam Welsford,M,20.0,179.0,82.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,Australia,1204616439828.4082,1,25.592209980961893
13998,129561,"Matthew James ""Matt"" Welsh",M,23.0,188.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Backstroke,Silver,Australia,415446209885.0719,1,22.634676324128566
13999,129561,"Matthew James ""Matt"" Welsh",M,23.0,188.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Backstroke,Bronze,Australia,415446209885.0719,1,22.634676324128566
14000,129561,"Matthew James ""Matt"" Welsh",M,23.0,188.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,Australia,415446209885.0719,2,22.634676324128566
14001,129573,Alexander Welter,M,27.0,186.0,75.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Multihull,Gold,Brazil,235024598983.26135,1,21.678806798473808
14002,129591,Wen Lirong,F,26.0,168.0,52.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver,China,863746717503.7887,1,18.42403628117914
14003,129606,"Michael Vincent ""Mike"" Wenden",M,18.0,184.0,76.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,Gold,Australia,32687870982.192852,3,22.448015122873343
14004,129606,"Michael Vincent ""Mike"" Wenden",M,18.0,184.0,76.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,Gold,Australia,32687870982.192852,1,22.448015122873343
14005,129606,"Michael Vincent ""Mike"" Wenden",M,18.0,184.0,76.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,Australia,32687870982.192852,1,22.448015122873343
14006,129606,"Michael Vincent ""Mike"" Wenden",M,18.0,184.0,76.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,Australia,32687870982.192852,1,22.448015122873343
14007,129627,Lauren Ashley Wenger (-Trapani),F,24.0,191.0,77.0,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Silver,USA,14718582000000.0,1,21.106877552698666
14008,129627,Lauren Ashley Wenger (-Trapani),F,28.0,191.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,USA,16155255000000.0,1,21.106877552698666
14009,129647,Stig Henrik Wennerstrm,M,29.0,187.0,87.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,Silver,Sweden,48263914958.84428,1,24.879178701135288
14010,129681,Ulla Werbrouck,F,24.0,178.0,70.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Heavyweight,Gold,Belgium,281358175895.7655,1,22.093170054286073
14011,129710,"Tommy Henrik ""Tom"" Werner",M,26.0,190.0,74.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,Sweden,280312318915.48474,1,20.498614958448755
14012,129769,"Jerome Alan ""Jerry"" West",M,22.0,191.0,81.0,United States,USA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Gold,USA,543300000000.0,1,22.20333872426743
14013,129771,"A. Joshua ""Josh"" West",M,31.0,207.0,105.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver,UK,2890564338235.294,1,24.50465588461808
14014,129772,Kieran Martin West,M,22.0,204.0,100.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold,UK,1647951278559.5398,2,24.029219530949636
14015,129776,"Michael ""Mike"" West",M,19.0,191.0,77.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,Bronze,Canada,355372558103.62134,1,21.106877552698666
14016,129776,"Michael ""Mike"" West",M,19.0,191.0,77.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,Canada,355372558103.62134,1,21.106877552698666
14017,129791,Peter Jonathan Westbrook,M,32.0,175.0,73.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Individual",Bronze,USA,4040693000000.0,1,23.836734693877553
14018,129792,"Russell Westbrook, Jr.",M,23.0,191.0,85.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold,USA,16155255000000.0,1,23.299799895836188
14019,129794,David Guy Westcott,M,27.0,174.0,70.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Bronze,UK,461487097632.349,1,23.120623596247853
14020,129813,Stellan ke Westerdahl,M,36.0,191.0,88.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,Silver,Sweden,48263914958.84428,1,24.12214577451276
14021,129886,"Jacob ""Jake"" Wetzel",M,27.0,195.0,94.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Silver,Canada,1023196003074.5581,1,24.720578566732414
14022,129886,"Jacob ""Jake"" Wetzel",M,31.0,195.0,94.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold,Canada,1549131208997.1885,1,24.720578566732414
14023,129899,Wverton Pereira da Silva,M,28.0,189.0,86.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold,Brazil,1796186586414.4456,1,24.075473810923548
14024,129913,Lindsay Marie Whalen,F,30.0,175.0,72.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold,USA,16155255000000.0,1,23.510204081632654
14025,129913,Lindsay Marie Whalen,F,34.0,175.0,72.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold,USA,18624475000000.0,1,23.510204081632654
14026,129918,"David Lee ""Dave"" Wharton",M,19.0,183.0,79.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 400 metres Individual Medley,Silver,USA,5252629000000.0,1,23.589835468362743
14027,129933,Adam Wheeler,M,27.0,191.0,96.0,United States,USA,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,USA,14718582000000.0,1,26.315068117650284
14028,129959,Mary Rebecca Whipple,F,24.0,160.0,48.0,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver,USA,12274928000000.0,1,18.749999999999996
14029,129959,Mary Rebecca Whipple,F,28.0,160.0,48.0,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold,USA,14718582000000.0,1,18.749999999999996
14030,129959,Mary Rebecca Whipple,F,32.0,160.0,48.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold,USA,16155255000000.0,3,18.749999999999996
14031,129963,John Edwin Whitaker,M,28.0,171.0,70.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver,UK,461487097632.349,1,23.938989774631512
14032,129965,Michael Whitaker,M,24.0,172.0,69.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver,UK,461487097632.349,1,23.323418063818284
14033,129967,Pernell Whitaker,M,20.0,165.0,60.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Lightweight,Gold,USA,4040693000000.0,2,22.03856749311295
14034,129969,"Fatima N. (Fatma-) Whitbread (Vedad-, -Norman)",F,23.0,168.0,68.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Javelin Throw,Bronze,UK,461487097632.349,1,24.092970521541954
14035,129969,"Fatima N. (Fatma-) Whitbread (Vedad-, -Norman)",F,27.0,168.0,68.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Javelin Throw,Silver,UK,910122732123.7993,1,24.092970521541954
14036,129978,Amy Lee White (-Ballidis),F,15.0,172.0,57.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,Silver,USA,4040693000000.0,1,19.2671714440238
14037,129985,Christopher Sherratt White,M,28.0,190.0,94.0,New Zealand,NZL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,Bronze,New Zealand,45176167471.81965,1,26.038781163434905
14038,129993,Graham Ross White,M,17.0,183.0,79.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,Australia,32687870982.192852,1,23.589835468362743
14039,129996,"Joseph Henry ""Jo-Jo"" White",M,21.0,191.0,89.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold,USA,942500000000.0,1,24.39626106740495
14040,130004,Marilyn Elaine White,F,19.0,161.0,52.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,USA,685800000000.0,1,20.060954438486167
14041,130010,Nicola White,F,24.0,172.0,65.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze,UK,2662085168498.9336,1,21.971335857220122
14042,130010,Nicola White,F,28.0,172.0,65.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold,UK,2647898654635.2383,1,21.971335857220122
14043,130012,"Reginald James ""Reg"" White",M,40.0,180.0,76.0,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Multihull,Gold,UK,232614555256.0647,2,23.456790123456788
14044,130014,"Rodney E. ""Rod"" White",M,19.0,183.0,78.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Team,Gold,USA,8100201000000.0,1,23.291229956104985
14045,130014,"Rodney E. ""Rod"" White",M,23.0,183.0,78.0,United States,USA,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Team,Bronze,USA,10284779000000.0,1,23.291229956104985
14046,130022,Tarnee Renee White (-Southwell),F,19.0,165.0,58.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,Australia,415446209885.0719,2,21.30394857667585
14047,130022,Tarnee Renee White (-Southwell),F,27.0,165.0,58.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,Australia,1055334825425.2462,1,21.30394857667585
14048,130031,Willye Brown White,F,24.0,163.0,56.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,USA,685800000000.0,1,21.077195227520797
14049,130043,"Joseph Nicholas Neville ""Nick"" Whitehead",M,27.0,180.0,71.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,UK,72328047042.15877,1,21.91358024691358
14050,130057,Beverley Joy Whitfield,F,18.0,163.0,57.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Breaststroke,Bronze,Australia,52003504672.897194,1,21.453573713726524
14051,130057,Beverley Joy Whitfield,F,18.0,163.0,57.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Breaststroke,Gold,Australia,52003504672.897194,1,21.453573713726524
14052,130061,Simon St. Quentin Whitfield,M,25.0,177.0,70.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Triathlon,Triathlon Men's Olympic Distance,Gold,Canada,742293448252.6428,1,22.34351559258195
14053,130061,Simon St. Quentin Whitfield,M,33.0,177.0,70.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Triathlon,Triathlon Men's Olympic Distance,Silver,Canada,1549131208997.1885,1,22.34351559258195
14054,130071,Max Antony Whitlock,M,19.0,167.0,56.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze,UK,2662085168498.9336,1,20.07960127648894
14055,130071,Max Antony Whitlock,M,19.0,167.0,56.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze,UK,2662085168498.9336,1,20.07960127648894
14056,130071,Max Antony Whitlock,M,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,Bronze,UK,2647898654635.2383,1,20.07960127648894
14057,130071,Max Antony Whitlock,M,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,Gold,UK,2647898654635.2383,1,20.07960127648894
14058,130071,Max Antony Whitlock,M,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,Gold,UK,2647898654635.2383,2,20.07960127648894
14059,130079,Ashley Ann Whitney,F,16.0,170.0,56.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,USA,8100201000000.0,3,19.377162629757787
14060,130095,Tara Alice Whitten,F,32.0,166.0,67.0,Canada,CAN,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Bronze,Canada,1824288757447.5667,1,24.31412396574249
14061,130102,"Jennifer Hazel ""Jenny"" Whittle",F,22.0,197.0,85.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Bronze,Australia,401819423368.7405,1,21.902136102450463
14062,130102,"Jennifer Hazel ""Jenny"" Whittle",F,27.0,197.0,85.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver,Australia,415446209885.0719,1,21.902136102450463
14063,130107,Lucinda Whitty,F,22.0,167.0,63.0,Australia,AUS,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Three Person Keelboat,Silver,Australia,1538194473087.2344,1,22.589551436050055
14064,130108,Allan Whitwell,M,26.0,185.0,80.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,Silver,UK,564947710899.3726,1,23.37472607742878
14065,130113,Rosemarie Whyte,F,21.0,174.0,65.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,Jamaica,13678606692.265495,1,21.469150482230148
14066,130113,Rosemarie Whyte,F,25.0,174.0,65.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,Jamaica,14800165406.77334,1,21.469150482230148
14067,130128,Linnea Susanne Wiberg-Gunnarsson,F,20.0,172.0,64.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver,Sweden,107661673734.85818,1,21.63331530557058
14068,130128,Linnea Susanne Wiberg-Gunnarsson,F,28.0,172.0,64.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver,Sweden,280312318915.48474,1,21.63331530557058
14069,130128,Linnea Susanne Wiberg-Gunnarsson,F,32.0,172.0,64.0,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold,Sweden,288103936773.03906,1,21.63331530557058
14070,130137,Sharon Lynn Wichman (-Jones),F,16.0,175.0,60.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Breaststroke,Bronze,USA,942500000000.0,1,19.591836734693878
14071,130137,Sharon Lynn Wichman (-Jones),F,16.0,175.0,60.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Breaststroke,Gold,USA,942500000000.0,1,19.591836734693878
14072,130186,Erica Elizabeth Wiebe,F,27.0,175.0,75.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Gold,Canada,1529760492201.3523,1,24.489795918367346
14073,130188,Jordyn Marie Wieber,F,17.0,157.0,52.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold,USA,16155255000000.0,1,21.096190514828187
14074,130252,Adam Andrzej Wiercioch,M,27.0,180.0,75.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Silver,Poland,533815789473.68427,2,23.148148148148145
14075,130289,Linden Wiesman,F,25.0,175.0,64.0,United States,USA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,USA,10284779000000.0,1,20.897959183673468
14076,130297,Agnieszka Jadwiga Wieszczek-Kordus,F,25.0,175.0,69.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze,Poland,533815789473.68427,1,22.53061224489796
14077,130306,"Lones Wesley Wigger, Jr.",M,27.0,170.0,82.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold,USA,685800000000.0,1,28.373702422145332
14078,130306,"Lones Wesley Wigger, Jr.",M,27.0,170.0,82.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver,USA,685800000000.0,1,28.373702422145332
14079,130306,"Lones Wesley Wigger, Jr.",M,35.0,170.0,82.0,United States,USA,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Free Rifle, Three Positions, 300 metres",Gold,USA,1282449000000.0,1,28.373702422145332
14080,130308,Anthony Charles D. Wiggin,M,30.0,185.0,86.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Pairs,Bronze,UK,564947710899.3726,1,25.127830533235937
14081,130311,Bradley Marc Wiggins,M,20.0,190.0,82.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,UK,1647951278559.5398,1,22.714681440443215
14082,130311,Bradley Marc Wiggins,M,24.0,190.0,82.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold,UK,2398555474185.2803,1,22.714681440443215
14083,130311,Bradley Marc Wiggins,M,24.0,190.0,82.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,UK,2398555474185.2803,3,22.714681440443215
14084,130311,Bradley Marc Wiggins,M,24.0,190.0,82.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Madison,Bronze,UK,2398555474185.2803,1,22.714681440443215
14085,130311,Bradley Marc Wiggins,M,28.0,190.0,82.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold,UK,2890564338235.294,1,22.714681440443215
14086,130311,Bradley Marc Wiggins,M,28.0,190.0,82.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,UK,2890564338235.294,1,22.714681440443215
